line #,episode #,episode,name,line,arc #,arc
1162.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"Under that un-intimidating petite frame is a vicious beast waiting to be unleashed, whose natural powers have made even the fiercest of champions pee their pants, literally! Born to the Air Tribe of the Ashari people, Keyleth was raised with a deep love of nature and the elemental magics. It is her people's inherent duty to protect the delicate areas in Tal'Dorei where the four elemental planes begin to bleed with this realm. Since she was a little girl, she had quite a knack for air manipulation and beast shaping abilities. Well, if you consider kittens and flying squirrels to be little beasts. Which, I do. →",A1,Arc 1: Kraghammer and Vasselheim
1163.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"Anyways, it wasn't long before the headmaster of the tribe, her father, Korren, realized her true prodigious abilities and she was inveterated to succeed him as the next headmaster. Just like that, her jovial childhood was stripped and replaced with endless spell memorization, teachings from ancient traditions, and exceedingly high expectations. Every druid leader-to-be must embark on journey to seek out the sister tribes in order to introduce and establish respect amongst the fellow headmasters. They call this the Aramente, or Noble Odyssey. When her father felt she was ready, he set her on the path to truly discovering herself, not knowing when, or if, she will ever return. As she hiked down the mountain towards Stilben, she meditated on the task ahead. →",A1,Arc 1: Kraghammer and Vasselheim
1164.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"Part of the Aramente is proving yourself a strong warrior, a valiant protector, and a wise and compassionate leader. With this knowledge, one thought plays in repeat in her mind: Is she even worthy? →",A1,Arc 1: Kraghammer and Vasselheim
1165.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,"Percy was the third child of seven children, born to a noble family who lived far to the north in the ancient castle of Whitestone. →",A1,Arc 1: Kraghammer and Vasselheim
1166.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,"With so many siblings to share the burdens of lordship, Percy turned his attention to the sciences, engineering, and naturalism. One day, a mysterious couple, named Lord and Lady Briarwood, came to court. During a feast held in their honor, the Briarwoods violently took control of the castle, killing or imprisoning everyone who would stand in their way. Percy awoke chained in the dungeon, only to be freed by his younger sister. →",A1,Arc 1: Kraghammer and Vasselheim
1167.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,"Together they fled, chased by the Briarwoods' men. →",A1,Arc 1: Kraghammer and Vasselheim
1168.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,"As they ran, Percy's sister took several arrows to the chest and fell. Percy kept running, eventually jumping into a freezing river and floating unconscious to freedom. He did not remember waking up on a fishing boat. He barely remembered the next two years, as he slowly made his way as far south as possible. Then one night, Percy had a dream. A roaring cloud of smoke offered him vengeance against those who destroyed his family. →",A1,Arc 1: Kraghammer and Vasselheim
1169.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,"When he awoke, Percy began to design his first gun. →",A1,Arc 1: Kraghammer and Vasselheim
1170.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Oh, you haven't heard of Scanlan Shorthalt? Well, gird your loins, ladies, because he has his eye on you. A talented musician, master of disguise, and dashingly handsome in his own mind, Scanlan sings songs almost as much as he sings his own praises. Born a poor gnome, Scanlan used his endless charm and soaring tenor voice to croon for coin and support his single mother. One day, he was discovered by a half-orc promoter, and joined Dr. Dranzel's Spectacular Traveling Troupe where he learned the ways of the world, and honed his skills as a bard extraordinaire. A loner much of his life, Scanlan has never quite come to terms with the violent death of his mother at the hands of a goblin invasion. While his years on the road provided many, shall we say, educational experiences with the opposite sex, deep down Scanlan yearns for the one thing he's never known: the true love of a fellow gnome. Still, Scanlan considers himself a lover first, performer second, and fighter distant third. On the battlefield, he'll support his allies, but rarely draws blood, unless it's to protect fellow gnome, Pike. Count on Scanlan for a hearty laugh, a rollicking song, and a twinkle in his eye that melts hearts and makes the females swoon. →",A1,Arc 1: Kraghammer and Vasselheim
1171.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,"Greetings and salutations, I am Tiberius Stormwind. I hail from a town called Ty'rex, located in the heart of Draconia, born from a politically respected family. At the age of 15, I succeeded in passing the Sorcerer's Rite, showing prodigy-like control of my magic. The judges and the Draconian high council were amazed at how powerful my spells were for how long I had been training. At 20 years old, I was the youngest appointed member of the magic guild in Draconian history. For the next few years, I almost went mad from the malaise of being a guild member, as it's rather boring. However, one day I happened upon a chamber, unused for quite some time. In the room were stacks of books and maps of the surrounding cities and areas around the known world. For months, I would frequent the chamber, and learned of artifacts from legend. After a long period of research, I made a list of artifacts that caught my eye. I brought these findings to the high council and was told that all of the information in the chamber I had stumbled upon was either believed to be fiction, or unsolvable mysteries, and hence were lost forever. I found those answers to be unacceptable. A year later, I devised a ruse and managed to convince the city council to lend support in me leaving Draconia on a mission of peace and diplomacy for the surrounding kingdoms. →",A1,Arc 1: Kraghammer and Vasselheim
1172.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,"Going from town to town and making friends and allies in and for the name of Draconia. Being a red dragonborn, I had quite the task on my hands in that respect, but it was exactly what I needed so I could explore the world and find these artifacts, as I felt the truth was out there. Some may describe me as buffoonish, but I say poppycock to all that. I am much sharper than most give me credit for. I just don't pay attention to things sometimes. I've also been known to be rather cunning, loyal, happy-go-lucky, and well, dangerous. I can't help but show my true scales every now and then. But overall, I think I'm quite friendly for a dragonborn. →",A1,Arc 1: Kraghammer and Vasselheim
1173.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"Never entirely welcome in the company of elves or men, Vax'ildan learned at a young age to skip past formality, preferring instead to invite himself in your door. Along with twin sister Vex'ahlia, Vax was born by a chance encounter between elven royalty and human peasantry. Raised by their mother in their early years, the twins were eventually sent off to their father in the elven capital of Syngorn. But their cool reception among the elves there never warmed, and their time in the capital didn't last. The siblings stole away one autumn night and set out on the open road. After a few years of wandering, they eventually decided to return to their mother, and journeyed back to the lands of their youth. But instead of finding their childhood home, they returned to a pile of rubble. Their mother was gone, their home burned to ash. Pressing the townspeople for answers, they learned of the day the dragon came. With their ties all severed, Vax'ildan and his sister set out to find their fortune together in Tal'Dorei. An outsider since birth, Vax quickly learned to solve life's challenges in his own particular way, often by sidestepping them entirely. And when his knack for circumventing adversity isn't enough, the way of blades the elves schooled him in more than makes up the difference. →",A1,Arc 1: Kraghammer and Vasselheim
1174.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,"Like so many half-elves, Vex'ahlia has spent most of her life suffering the cool reception of a people who don't fully accept her. →",A1,Arc 1: Kraghammer and Vasselheim
1175.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,"Born of a human mother, and an elven father who only later in life took an interest in their existence, Vex'ahlia and her twin brother, Vax'ildan, quickly realized the only people they could truly rely on in this world were each other. →",A1,Arc 1: Kraghammer and Vasselheim
1176.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,"It was at the age of ten when the two were taken from their mother, and brought to live in Syngorn, the isolated elven city for which their father was an ambassador. He quietly took them in, but always kept an icy distance, and after too many years of disdainful looks, the pair decided to leave his indifference behind, and set out on their own. Vax took to the cities, stealing small trinkets and learning the ways of the thief, while Vex kept to the woods. She preferred the isolation. Always the keen observer, she learned to hunt and to track, to spy and to shoot. Through a series of fateful events, earned herself a companion in the form of a bear-- her own stolen Trinket-- to fight alongside her and protect her fiercely. Also, he is adorable, and gives expert massages. →",A1,Arc 1: Kraghammer and Vasselheim
1177.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Hello, everyone. Welcome back. We've had our pee breaks. We've had our refills of our drinks. →",A1,Arc 1: Kraghammer and Vasselheim
1178.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"We've got Fireball, so I think we're good for the next venture. Anyway, the party has taken their rest for the evening. Once again, this is one of those weird experiences where you wake up, not because of the sun rising, because you can't see it in the dwarven city of Kraghammer, but eventually you all come to consciousness naturally. What is your plan of action? →",A1,Arc 1: Kraghammer and Vasselheim
1179.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Oh, Jesus, we should have all talked about this while we were all peeing. →",A1,Arc 1: Kraghammer and Vasselheim
1180.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,"We're going to beat up everybody, right? →",A1,Arc 1: Kraghammer and Vasselheim
1181.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Are we going to the manor? →,A1,Arc 1: Kraghammer and Vasselheim
1182.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,"I say we have brunch, and we go to the manor-- →",A1,Arc 1: Kraghammer and Vasselheim
1183.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Brunch? →,A1,Arc 1: Kraghammer and Vasselheim
1184.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Eggs benedict. →,A1,Arc 1: Kraghammer and Vasselheim
1185.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,I want dwarven brunch. →,A1,Arc 1: Kraghammer and Vasselheim
1186.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,I want a traditional dwarven breakfast. →,A1,Arc 1: Kraghammer and Vasselheim
1187.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Dwarven eggs are very good. →,A1,Arc 1: Kraghammer and Vasselheim
1188.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,They're small. →,A1,Arc 1: Kraghammer and Vasselheim
1189.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Okay, so Tiberius fills you all in about his experience, trying to get into the House Thunderbrand. →",A1,Arc 1: Kraghammer and Vasselheim
1190.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,How you almost got killed? →,A1,Arc 1: Kraghammer and Vasselheim
1191.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,"I didn't, certainly not. I just couldn't get in the door. Rather rude! →",A1,Arc 1: Kraghammer and Vasselheim
1192.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Why did you think that after the magic hand failed that the big thunder ice wave would work? →,A1,Arc 1: Kraghammer and Vasselheim
1193.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,What I thought is that I could cover the rune with ice and merely step over it. I didn't think it would dissolve my ice. →,A1,Arc 1: Kraghammer and Vasselheim
1194.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Did you sleep? →,A1,Arc 1: Kraghammer and Vasselheim
1195.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,Yes. →,A1,Arc 1: Kraghammer and Vasselheim
1196.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,"Oh. I had to make sure, you know. →",A1,Arc 1: Kraghammer and Vasselheim
1197.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,"A good sorcerer always all his tricks before turning around, which is what I did. I think we should go back there because I feel that it's significant that I couldn't get in so easily. →",A1,Arc 1: Kraghammer and Vasselheim
1198.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,We will go back there. I don't think it's the next order of business but I think that we're not leaving the city without dealing with that. →,A1,Arc 1: Kraghammer and Vasselheim
1199.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Definitely. →,A1,Arc 1: Kraghammer and Vasselheim
1200.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Do we need to do something with the comment cards? →,A1,Arc 1: Kraghammer and Vasselheim
1201.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Oh. →,A1,Arc 1: Kraghammer and Vasselheim
1202.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,Did you not fill out your comment card? →,A1,Arc 1: Kraghammer and Vasselheim
1203.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,"No, I did! I know, like, three letters, so like A, F, and A. →",A1,Arc 1: Kraghammer and Vasselheim
1204.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,That's okay. →,A1,Arc 1: Kraghammer and Vasselheim
1205.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,That sounds very positive. →,A1,Arc 1: Kraghammer and Vasselheim
1206.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"It's the thought that counts, Grog. It's the thought that counts. →",A1,Arc 1: Kraghammer and Vasselheim
1207.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Did you put a smiley face next to the A-F-A? →,A1,Arc 1: Kraghammer and Vasselheim
1208.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,I covered my hand in ink. →,A1,Arc 1: Kraghammer and Vasselheim
1209.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,That works. →,A1,Arc 1: Kraghammer and Vasselheim
1210.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,Very good. I think that went well. →,A1,Arc 1: Kraghammer and Vasselheim
1211.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Shall we try to make our way to the manor, then? →",A1,Arc 1: Kraghammer and Vasselheim
1212.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,"The Greyspine Manor, with our cask of fancy ale/wine. →",A1,Arc 1: Kraghammer and Vasselheim
1213.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Does the light ever change being underground? →,A1,Arc 1: Kraghammer and Vasselheim
1214.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"No, it is a perpetual low red glow from all the stones that are embedded around the streets. →",A1,Arc 1: Kraghammer and Vasselheim
1215.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,LAURA:I feel really sleepy and also very awake at the same time. →,A1,Arc 1: Kraghammer and Vasselheim
1216.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"Yeah, I know. →",A1,Arc 1: Kraghammer and Vasselheim
1217.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Oh, dwarves. →",A1,Arc 1: Kraghammer and Vasselheim
1218.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,So what do you think? →,A1,Arc 1: Kraghammer and Vasselheim
1219.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,Now I'm curious if there's dwarven coffee. →,A1,Arc 1: Kraghammer and Vasselheim
1220.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"You guys make your way after your brunch, your delicious dwarven brunch-- →",A1,Arc 1: Kraghammer and Vasselheim
1221.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,Thank you! →,A1,Arc 1: Kraghammer and Vasselheim
1222.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,-- which is very alcoholic. →,A1,Arc 1: Kraghammer and Vasselheim
1223.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Yes! →,A1,Arc 1: Kraghammer and Vasselheim
1224.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,"It's like being in New Orleans for the weekend, every meal is going to come with something alcoholic. →",A1,Arc 1: Kraghammer and Vasselheim
1225.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,You're turning yourself into a dwarf? →,A1,Arc 1: Kraghammer and Vasselheim
1226.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Did you catch that? He just turned himself into a dwarf. →,A1,Arc 1: Kraghammer and Vasselheim
1227.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,You did? →,A1,Arc 1: Kraghammer and Vasselheim
1228.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Tiberius went (whoosh) into a dwarven form. →,A1,Arc 1: Kraghammer and Vasselheim
1229.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,What kind of dwarf? What do you look like? →,A1,Arc 1: Kraghammer and Vasselheim
1230.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,He's very handsome for a dwarf. →,A1,Arc 1: Kraghammer and Vasselheim
1231.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Are you a girl dwarf? →,A1,Arc 1: Kraghammer and Vasselheim
1232.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Yes! You should be a lady dwarf. →,A1,Arc 1: Kraghammer and Vasselheim
1233.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Oh yeah, what kind of dwarf? A lady dwarf? →",A1,Arc 1: Kraghammer and Vasselheim
